Class,Subclass,SubclassCategory,Commands,Response,Label
Bike,Edge,Tires,Evaluate tire performance in wet conditions,I'll evaluate the performance of the tires in wet conditions.,1
Bike,Edge,Tires,Check tire warranty coverage,I'll check the warranty coverage of the tires.,1
Bike,Edge,Tires,Evaluate tire alignment,I'll evaluate the alignment of the tires.,1
Bike,Edge,Tires,Check tire rotation schedule,I'll check the rotation schedule of the tires.,1
Bike,Edge,Tires,Monitor tire balancing,I'll monitor the balancing of the tires.,1
Bike,Edge,Greetings,Hi TVS!,Hi,1
Bike,Edge,Greetings,"Hello, Vehicle!",Hello,1
Bike,Edge,Greetings,Good morning!,Good morning,1
Bike,Edge,Greetings,Good afternoon!,Good afternoon,1
Bike,Edge,Greetings,Good evening!,Good evening,1
Bike,Edge,Greetings,"Hey, there!",Hello,1
Bike,Edge,Greetings,"Greetings, Electric Companion!",Hi,1
Bike,Edge,Greetings,"Hi, Bike!",Hello,1
Bike,Edge,Greetings,"Welcome, Rider!",Thank you,1
Bike,Edge,Greetings,Howdy!,Hi,1
Bike,Edge,Greetings,"Bonjour, Electric Friend!",Hi,1
Bike,Edge,Greetings,Salutations!,Hello,1
Bike,Edge,Greetings,Rise and shine two wheeler!,My pleasure,1
Bike,Edge,Greetings,Aloha!,Hi,1
Bike,Edge,Greetings,"Hola, Amigo!",Hi,1
Bike,Edge,Greetings,"Namaste, Two-Wheeler!",Namaste,1
Bike,Edge,Greetings,"Hi, Electric Buddy!",Hello,1
Bike,Edge,Greetings,"Cheers, Rider!",Cheese,1
Bike,Edge,Greetings,"What's up, Bike?",Good pal,1
Bike,Edge,Greetings,Ahoy!,Hii,1
Bike,Edge,Greetings,"G'day, Electric Cruiser!",Good Day,1
Bike,Edge,Greetings,Salute!,Hii,1
Bike,Edge,Greetings,"Yo, Biker!",Hello,1
Bike,Edge,Greetings,Hiya!,Hello,1
Bike,Edge,Greetings,"Sup, Two-Wheel Wonder!",Thanks for the complement,1
Bike,Edge,Greetings,"Hallo, Electric Pal!",Hii,1
Bike,Edge,Greetings,"Shalom, Rider!",Hello,1
Bike,Edge,Greetings,"How's it going, Bike?",Good,1
Bike,Edge,Greetings,Welcome aboard!,Thank you,1
Bike,Edge,Greetings,"Hi, Electric Explorer!",Hello,1
Bike,Edge,Greetings,How are you? ,Fine. Thanks for asking,1
Bike,Edge,Greetings,Hi Two wheeler!,Hello,1
Bike,Edge,Greetings,"Greetin's, Rider!",Hii,1
Bike,Edge,Greetings,"Hello, TVs!",Hello,1
Bike,Edge,Greetings,"Hi there, TVs!",Hi,1
Bike,Edge,Greetings,"Hey, TVs!",Hey,1
Bike,Edge,Greetings,"Good morning, TVs!",Good morning,1
Bike,Edge,Greetings,"Good afternoon, TVs!",Good afternoon,1
Bike,Edge,Greetings,"Good evening, TVs!",Good evening,1
Bike,Edge,Greetings,"Greetings, TVs!",Hi,1
Bike,Edge,Greetings,"Howdy, TVs!",Hello,1
Bike,Edge,Greetings,"Salutations, TVs!",Hii,1
Bike,Edge,Greetings,"What's up, TVs?",Great,1
Bike,Edge,Greetings,"How's it going, TVs?","Good, thanks for asking",1
Bike,Edge,Greetings,"Hey there, TVs!",Hey,1
Bike,Edge,Greetings,"Hello to you, TVs!",Hello,1
Bike,Edge,Greetings,"Hi, TVs friend!",Hi,1
Bike,Edge,Greetings,"Aloha, TVs!",Aloha,1
Bike,Edge,Greetings,"Bonjour, TVs!",Bonjour,1
Bike,Edge,Greetings,"Ciao, TVs!",Ciao,1
Bike,Edge,Greetings,"Namaste, TVs!",Namaste,1
Bike,Edge,Greetings,"Salaam, TVs!",Salaam,1
Bike,Edge,Greetings,"Shalom, TVs!",Shalom,1
Bike,Edge,Greetings,"Konnichiwa, TVs!",Konnichiwa,1
Bike,Edge,Greetings,"Hola, TVs!",Hola,1
Bike,Edge,Greetings,"G'day, TVs!",Good day,1
Bike,Edge,Greetings,"What's cracking, TVs?",Hi,1
Bike,Edge,Greetings,"Well met, TVs!",Thank you,1
Bike,Edge,Greetings,"Good to see you, TVs!",Thank you,1
Bike,Edge,Greetings,"It's a pleasure to meet you, TVs!",My pleasure,1
Bike,Edge,Greetings,"Welcome, TVs!",Thank you,1
Bike,Edge,Greetings,"How's everything, TVs?","Good, thanks for asking",1
Bike,Edge,Greetings,"Top of the morning to you, TVs!",Hi,1
Bike,Edge,Greetings,"Howdy-do, TVs!",Hi,1
Bike,Edge,Greetings,"Hey, sunshine TVs!",Hey,1
Bike,Edge,Greetings,"How goes it, TVs?",Hi,1
Bike,Edge,Greetings,"Hey, TVs pal!",Hey friend,1
Bike,Edge,Greetings,"Hey, TVs homie!",Hey,1
Bike,Edge,Greetings,"Hi, TVs stranger!",Hi,1
Bike,Edge,Greetings,"Long time no see, TVs!",Hello,1
Bike,Edge,Greetings,"Hi, beautiful TVs!",Hi,1
Bike,Edge,Greetings,"Hi, handsome TVs!",Thanks for the complement,1
Bike,Edge,Greetings,"Good day to you, TVs!",My pleasure,1
Bike,Edge,Greetings,"What's the good word, TVs?",Hello. Life is beautiful. Thanks for asking,1
Bike,Edge,Greetings,"Hey, neighbor TVs!",Hi,1
Bike,Edge,Greetings,"Hey, you TVs!",Hi,1
Bike,Edge,Greetings,"Hey, good looking TVs!",Hey,1
Bike,Edge,Greetings,"Hi, TVs team!",Hi,1
Bike,Edge,Greetings,"Hey, TVs folks!",Hey,1
Bike,Edge,Greetings,"Hey, TVs squad!",Hey,1
Bike,Edge,Greetings,"Hi, TVs crew!",Hi,1
Bike,Edge,Greetings,"Hello, TVs family!",Hello,1
Bike,Edge,Greetings,"Yo, TVs!",Hello,1
Bike,Edge,Greetings,"Sup, TVs?",Hi,1
Bike,Edge,Greetings,"Hey, TVs superstar!",Hey,1
Bike,Edge,Greetings,"Hi, TVs legend!",Hi,1
Bike,Edge,Greetings,"How's life, TVs?","Good, thanks for asking",1
Bike,Edge,Greetings,"Hey, TVs genius!",Hey,1
Bike,Edge,Greetings,"Hello, TVs master!",Hello,1
Bike,Edge,Greetings,"Greetings, TVs champion!",Hi,1
Bike,Edge,Greetings,"Hey, TVs hero!",Hey,1
Bike,Edge,Greetings,"Hi, TVs rockstar!",Hi,1
Bike,Edge,Greetings,"What's new, TVs?",Hii,1
Bike,Edge,Greetings,"Hey, TVs innovator!",Hey,1
Bike,Edge,Greetings,"Hi, TVs maestro!",Hi,1
Bike,Edge,Greetings,"Hello, TVs wizard!",Hello,1
Bike,Edge,Greetings,"Hey, TVs virtuoso!",Hey,1
Bike,Edge,Greetings,"Greetings, TVs guru!",Hello,1
Bike,Edge,Greetings,"Hi, TVs artist!",Hi,1
Bike,Edge,Greetings,"Hey, TVs magician!",Hey,1
Bike,Cloud,Songs/media,"   Play ""XYZ"" by ""ABC""","Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Play my favorite song.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Start playing music.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Shuffle my playlist.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Play the latest track.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Listen to an artist's top hits.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Show me new albums.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Find songs by genre.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Play a podcast episode.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Shuffle my favorite tunes.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Start a video playlist.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Repeat this track.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Skip to the next song.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Show me music videos.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Discover new artists.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Play something entertaining.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Search for upbeat tracks.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Listen to the latest album.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Play a random song.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Show me popular tracks.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Tune in to a radio station.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Can you play some background music?,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Recommend some relaxing tunes.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Find me a podcast on productivity.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Play an audiobook.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Create a custom playlist.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Tune in to a live radio station.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Shuffle my workout playlist.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Play some classical music.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Start a meditation track.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Listen to a comedy show.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Explore ambient sounds.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Show me recent music releases.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Launch the firmware update for your bike,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Recommend a podcast episode.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Curate a study music mix.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Play some instrumental music.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Show me trending music charts.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Listen to a live DJ set.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Find me a podcast on history.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Discover new indie artists.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Initiate a music session.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Dive into the tunes.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Let's groove with some music.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Commence the audio journey.,"Please wait, your request is been processed.",1
Bike,Cloud,Songs/media,Set the mood with music.,"Please wait, your request is been processed.",1
